direction,is_congested,weather,temp,rain_mm,humidity,visibility,day_of_week,is_holiday,is_rush_hour,adverse_weather_score,rush_weather_interaction
0,0,0,25.0,0.0,94.19,10000.0,2,0,0,0,0
1,0,0,25.0,0.0,94.19,10000.0,2,0,0,0,0
0,0,2,26.0,0.0,88.76,9000.0,2,0,1,0,0
1,1,2,26.0,0.0,88.76,9000.0,2,0,1,0,0
0,1,2,26.0,0.0,88.76,9000.0,2,0,1,0,0
1,1,2,26.0,0.0,88.76,9000.0,2,0,1,0,0
0,0,0,28.2,0.0,79.7,9000.0,2,0,0,0,0
1,0,0,28.2,0.0,79.7,9000.0,2,0,0,0,0
0,0,2,30.0,0.0,74.63,7000.0,2,0,0,0,0
1,0,2,30.0,0.0,74.63,7000.0,2,0,0,0,0
0,0,2,32.0,0.0,66.58,9000.0,2,0,0,0,0
1,0,2,32.0,0.0,66.58,9000.0,2,0,0,0,0
0,0,0,31.7,0.0,69.63,10000.0,2,0,1,0,0
1,0,0,31.7,0.0,69.63,10000.0,2,0,1,0,0
0,1,2,31.0,0.0,74.79,10000.0,2,0,1,0,0
1,1,2,31.0,0.0,74.79,10000.0,2,0,1,0,0
0,0,2,28.0,0.0,83.79,9000.0,2,0,0,0,0
1,0,2,28.0,0.0,83.79,9000.0,2,0,0,0,0
0,0,2,27.0,0.0,88.84,10000.0,2,0,0,0,0
1,0,2,27.0,0.0,88.84,10000.0,2,0,0,0,0
0,0,2,26.0,0.0,88.76,10000.0,1,0,0,0,0
1,0,2,26.0,0.0,88.76,10000.0,1,0,0,0,0
0,0,0,25.9,0.0,89.56,8000.0,1,0,1,0,0
1,1,0,25.9,0.0,89.56,8000.0,1,0,1,0,0
0,1,0,25.9,0.0,89.56,8000.0,1,0,1,0,0
1,1,0,25.9,0.0,89.56,8000.0,1,0,1,0,0
0,0,0,27.9,0.0,80.71,10000.0,1,0,0,0,0
1,0,0,27.9,0.0,80.71,10000.0,1,0,0,0,0
0,0,2,28.0,0.0,78.92,7000.0,1,0,0,0,0
1,0,2,28.0,0.0,78.92,7000.0,1,0,0,0,0
0,0,2,30.0,0.0,74.63,10000.0,1,0,0,0,0
1,0,2,30.0,0.0,74.63,10000.0,1,0,0,0,0
0,1,0,30.0,0.0,72.26,10000.0,1,0,1,0,0
1,0,0,30.0,0.0,72.26,10000.0,1,0,1,0,0
0,1,2,29.0,0.0,79.06,10000.0,1,0,1,0,0
1,0,2,29.0,0.0,79.06,10000.0,1,0,1,0,0
0,0,2,28.0,0.0,78.92,10000.0,1,0,0,0,0
1,0,2,28.0,0.0,78.92,10000.0,1,0,0,0,0
0,0,0,26.9,0.0,85.42,10000.0,1,0,0,0,0
1,0,0,26.9,0.0,85.42,10000.0,1,0,0,0,0
0,0,2,23.0,0.0,100.0,5000.0,0,0,0,0,0
1,0,2,23.0,0.0,100.0,5000.0,0,0,0,0,0
0,1,0,24.0,0.0,94.15,3000.0,0,0,1,0,0
1,1,0,24.0,0.0,94.15,3000.0,0,0,1,0,0
0,1,0,24.0,0.0,94.15,3000.0,0,0,1,0,0
1,1,0,24.0,0.0,94.15,3000.0,0,0,1,0,0
0,0,0,26.6,0.2,84.55,9000.0,0,0,0,1,0
1,0,0,26.6,0.2,84.55,9000.0,0,0,0,1,0
0,0,2,28.0,0.1,78.92,10000.0,0,0,0,1,0
1,0,2,28.0,0.1,78.92,10000.0,0,0,0,1,0
0,0,2,28.0,0.0,78.92,10000.0,0,0,0,0,0
1,0,2,28.0,0.0,78.92,10000.0,0,0,0,0,0
0,0,0,29.1,0.0,72.32,10000.0,0,0,1,0,0
1,0,0,29.1,0.0,72.32,10000.0,0,0,1,0,0
0,1,2,29.0,0.0,74.47,10000.0,0,0,1,0,0
1,1,2,29.0,0.0,74.47,10000.0,0,0,1,0,0
0,0,2,27.0,0.0,83.68,10000.0,0,0,0,0,0
1,0,2,27.0,0.0,83.68,10000.0,0,0,0,0,0
0,0,2,27.0,0.0,83.68,10000.0,0,0,0,0,0
1,0,2,27.0,0.0,83.68,10000.0,0,0,0,0,0
0,0,2,25.0,0.0,88.68,6000.0,6,0,0,0,0
1,0,2,25.0,0.0,88.68,6000.0,6,0,0,0,0
0,0,0,25.2,0.1,89.87,4000.0,6,0,1,1,1
1,0,0,25.2,0.1,89.87,4000.0,6,0,1,1,1
0,0,0,25.2,0.1,89.87,4000.0,6,0,1,1,1
1,0,0,25.2,0.1,89.87,4000.0,6,0,1,1,1
0,0,0,25.6,0.0,91.53,4000.0,6,0,0,0,0
1,0,0,25.6,0.0,91.53,4000.0,6,0,0,0,0
0,0,0,26.0,0.0,83.57,10000.0,6,0,0,0,0
1,0,0,26.0,0.0,83.57,10000.0,6,0,0,0,0
0,0,0,25.0,0.1,88.68,10000.0,6,0,0,1,0
1,0,0,25.0,0.1,88.68,10000.0,6,0,0,1,0
0,1,0,25.0,0.0,88.68,10000.0,6,0,1,0,0
1,0,0,25.0,0.0,88.68,10000.0,6,0,1,0,0
0,1,0,25.0,0.0,88.68,9000.0,6,0,1,0,0
1,1,0,25.0,0.0,88.68,9000.0,6,0,1,0,0
0,0,0,24.0,0.0,94.15,8000.0,6,0,0,0,0
1,0,0,24.0,0.0,94.15,8000.0,6,0,0,0,0
0,0,0,24.1,0.0,86.92,10000.0,6,0,0,0,0
1,0,0,24.1,0.0,86.92,10000.0,6,0,0,0,0
0,0,3,25.0,0.9,88.68,10000.0,5,0,0,1,0
1,0,3,25.0,0.9,88.68,10000.0,5,0,0,1,0
0,0,0,24.7,0.0,86.08,6000.0,5,0,1,0,0
1,0,0,24.7,0.0,86.08,6000.0,5,0,1,0,0
0,0,0,24.7,0.0,86.08,6000.0,5,0,1,0,0
1,0,0,24.7,0.0,86.08,6000.0,5,0,1,0,0
0,1,0,26.7,0.1,81.67,7000.0,5,0,0,1,0
1,0,0,26.7,0.1,81.67,7000.0,5,0,0,1,0
0,1,2,27.0,0.1,78.78,10000.0,5,0,0,1,0
1,0,2,27.0,0.1,78.78,10000.0,5,0,0,1,0
0,1,2,27.0,0.2,78.78,9000.0,5,0,0,1,0
1,0,2,27.0,0.2,78.78,9000.0,5,0,0,1,0
0,1,0,26.5,0.1,84.12,8000.0,5,0,1,1,1
1,1,0,26.5,0.1,84.12,8000.0,5,0,1,1,1
0,1,2,26.0,0.0,83.57,7000.0,5,0,1,0,0
1,1,2,26.0,0.0,83.57,7000.0,5,0,1,0,0
0,0,2,25.0,0.0,94.19,6000.0,5,0,0,0,0
1,0,2,25.0,0.0,94.19,6000.0,5,0,0,0,0
0,0,0,25.7,0.0,89.13,8000.0,5,0,0,0,0
1,0,0,25.7,0.0,89.13,8000.0,5,0,0,0,0
0,0,2,27.0,0.0,88.84,10000.0,4,0,0,0,0
1,0,2,27.0,0.0,88.84,10000.0,4,0,0,0,0
0,0,0,27.0,0.1,88.94,10000.0,4,0,1,1,1
1,0,0,27.0,0.1,88.94,10000.0,4,0,1,1,1
0,0,0,27.0,0.1,88.94,10000.0,4,0,1,1,1
1,0,0,27.0,0.1,88.94,10000.0,4,0,1,1,1
0,0,3,25.1,0.5,78.5,10000.0,4,0,0,1,0
1,0,3,25.1,0.5,78.5,10000.0,4,0,0,1,0
0,0,0,26.0,0.2,78.64,10000.0,4,0,0,1,0
1,0,0,26.0,0.2,78.64,10000.0,4,0,0,1,0
0,0,3,26.0,0.6,83.57,7000.0,4,0,0,1,0
1,0,3,26.0,0.6,83.57,7000.0,4,0,0,1,0
0,1,3,26.0,0.7,78.64,10000.0,4,0,1,1,1
1,0,3,26.0,0.7,78.64,10000.0,4,0,1,1,1
0,1,3,25.0,3.0,83.45,10000.0,4,0,1,1,1
1,1,3,25.0,3.0,83.45,10000.0,4,0,1,1,1
0,0,2,25.0,0.1,83.45,10000.0,4,0,0,1,0
1,0,2,25.0,0.1,83.45,10000.0,4,0,0,1,0
0,0,0,26.0,0.0,80.33,7000.0,4,0,0,0,0
1,0,0,26.0,0.0,80.33,7000.0,4,0,0,0,0
0,0,2,27.0,0.0,88.84,10000.0,3,0,0,0,0
1,0,2,27.0,0.0,88.84,10000.0,3,0,0,0,0
0,0,0,26.5,0.0,91.8,9000.0,3,0,1,0,0
1,0,0,26.5,0.0,91.8,9000.0,3,0,1,0,0
0,1,0,26.5,0.0,91.8,9000.0,3,0,1,0,0
1,1,0,26.5,0.0,91.8,9000.0,3,0,1,0,0
0,0,2,29.0,0.0,79.06,10000.0,3,0,0,0,0
1,0,2,29.0,0.0,79.06,10000.0,3,0,0,0,0
0,0,2,30.0,0.0,74.63,10000.0,3,0,0,0,0
1,0,2,30.0,0.0,74.63,10000.0,3,0,0,0,0
0,0,2,31.0,0.0,70.48,10000.0,3,0,0,0,0
1,0,2,31.0,0.0,70.48,10000.0,3,0,0,0,0
0,0,2,31.0,0.0,70.48,10000.0,3,0,1,0,0
1,0,2,31.0,0.0,70.48,10000.0,3,0,1,0,0
0,1,2,30.0,0.0,74.63,10000.0,3,0,1,0,0
1,1,2,30.0,0.0,74.63,10000.0,3,0,1,0,0
0,0,2,28.0,0.0,83.79,10000.0,3,0,0,0,0
1,0,2,28.0,0.0,83.79,10000.0,3,0,0,0,0
0,0,0,27.2,0.0,88.0,10000.0,3,0,0,0,0
1,0,0,27.2,0.0,88.0,10000.0,3,0,0,0,0
0,0,2,26.0,0.0,94.23,8000.0,2,0,0,0,0
1,0,2,26.0,0.0,94.23,8000.0,2,0,0,0,0
0,0,0,27.1,0.0,89.5,6000.0,2,0,1,0,0
1,1,0,27.1,0.0,89.5,6000.0,2,0,1,0,0
0,1,0,27.1,0.0,89.5,6000.0,2,0,1,0,0
1,1,0,27.1,0.0,89.5,6000.0,2,0,1,0,0
0,0,0,29.1,0.0,78.24,9000.0,2,0,0,0,0
1,0,0,29.1,0.0,78.24,9000.0,2,0,0,0,0
0,0,2,30.0,0.0,74.63,10000.0,2,0,0,0,0
1,0,2,30.0,0.0,74.63,10000.0,2,0,0,0,0
0,0,2,31.0,0.0,74.79,10000.0,2,0,0,0,0
1,0,2,31.0,0.0,74.79,10000.0,2,0,0,0,0
0,0,0,30.4,0.0,72.51,10000.0,2,0,1,0,0
1,0,0,30.4,0.0,72.51,10000.0,2,0,1,0,0
0,1,2,29.0,0.0,79.06,10000.0,2,0,1,0,0
1,1,2,29.0,0.0,79.06,10000.0,2,0,1,0,0
0,0,2,28.0,0.0,83.79,10000.0,2,0,0,0,0
1,0,2,28.0,0.0,83.79,10000.0,2,0,0,0,0
0,0,0,28.0,0.0,82.23,10000.0,2,0,0,0,0
1,0,0,28.0,0.0,82.23,10000.0,2,0,0,0,0
0,0,2,27.0,0.0,88.84,7000.0,1,0,0,0,0
1,0,2,27.0,0.0,88.84,7000.0,1,0,0,0,0
0,0,0,27.4,0.0,88.84,6000.0,1,0,1,0,0
1,1,0,27.4,0.0,88.84,6000.0,1,0,1,0,0
0,1,0,27.4,0.0,88.84,6000.0,1,0,1,0,0
1,1,0,27.4,0.0,88.84,6000.0,1,0,1,0,0
0,0,0,29.4,0.0,76.73,8000.0,1,0,0,0,0
1,0,0,29.4,0.0,76.73,8000.0,1,0,0,0,0
0,0,2,31.0,0.0,70.48,7000.0,1,0,0,0,0
1,0,2,31.0,0.0,70.48,7000.0,1,0,0,0,0
0,0,2,32.0,0.0,66.58,8000.0,1,0,0,0,0
1,0,2,32.0,0.0,66.58,8000.0,1,0,0,0,0
0,1,2,31.0,0.0,74.79,9000.0,1,0,1,0,0
1,0,2,31.0,0.0,74.79,9000.0,1,0,1,0,0
0,1,2,30.0,0.0,79.2,9000.0,1,0,1,0,0
1,0,2,30.0,0.0,79.2,9000.0,1,0,1,0,0
0,0,2,28.0,0.0,83.79,10000.0,1,0,0,0,0
1,0,2,28.0,0.0,83.79,10000.0,1,0,0,0,0
0,0,0,28.1,0.0,83.5,10000.0,1,0,0,0,0
1,0,0,28.1,0.0,83.5,10000.0,1,0,0,0,0
0,0,2,26.0,0.0,94.23,7000.0,0,0,0,0,0
1,0,2,26.0,0.0,94.23,7000.0,0,0,0,0,0
0,1,0,27.1,0.0,88.78,5000.0,0,0,1,0,0
1,1,0,27.1,0.0,88.78,5000.0,0,0,1,0,0
0,1,0,27.1,0.0,88.78,5000.0,0,0,1,0,0
1,1,0,27.1,0.0,88.78,5000.0,0,0,1,0,0
0,0,2,30.0,0.0,74.63,6000.0,0,0,0,0,0
1,0,2,30.0,0.0,74.63,6000.0,0,0,0,0,0
0,0,2,32.0,0.0,70.66,6000.0,0,0,0,0,0
1,0,2,32.0,0.0,70.66,6000.0,0,0,0,0,0
0,0,2,32.0,0.0,70.66,7000.0,0,0,0,0,0
1,0,2,32.0,0.0,70.66,7000.0,0,0,0,0,0
0,0,2,31.0,0.0,74.79,9000.0,0,0,1,0,0
1,0,2,31.0,0.0,74.79,9000.0,0,0,1,0,0
0,1,2,31.0,0.0,74.79,9000.0,0,0,1,0,0
1,1,2,31.0,0.0,74.79,9000.0,0,0,1,0,0
0,0,2,29.0,0.0,79.06,9000.0,0,0,0,0,0
1,0,2,29.0,0.0,79.06,9000.0,0,0,0,0,0
0,0,0,27.9,0.0,84.82,10000.0,0,0,0,0,0
1,0,0,27.9,0.0,84.82,10000.0,0,0,0,0,0
0,0,2,26.0,0.0,94.23,6000.0,6,0,0,0,0
1,0,2,26.0,0.0,94.23,6000.0,6,0,0,0,0
0,0,2,26.0,0.0,94.23,4000.0,6,0,1,0,0
1,0,2,26.0,0.0,94.23,4000.0,6,0,1,0,0
0,0,2,26.0,0.0,94.23,4000.0,6,0,1,0,0
1,0,2,26.0,0.0,94.23,4000.0,6,0,1,0,0
0,0,2,30.0,0.0,74.63,6000.0,6,0,0,0,0
1,0,2,30.0,0.0,74.63,6000.0,6,0,0,0,0
0,0,0,33.0,0.0,66.78,6000.0,6,0,0,0,0
1,0,0,33.0,0.0,66.78,6000.0,6,0,0,0,0
0,0,2,34.0,0.0,63.14,7000.0,6,0,0,0,0
1,0,2,34.0,0.0,63.14,7000.0,6,0,0,0,0
0,1,0,34.4,0.0,63.41,8000.0,6,0,1,0,0
1,0,0,34.4,0.0,63.41,8000.0,6,0,1,0,0
0,1,2,32.0,0.0,74.95,9000.0,6,0,1,0,0
1,1,2,32.0,0.0,74.95,9000.0,6,0,1,0,0
0,0,2,28.0,0.0,83.79,9000.0,6,0,0,0,0
1,0,2,28.0,0.0,83.79,9000.0,6,0,0,0,0
0,0,0,27.9,0.0,81.95,8000.0,6,0,0,0,0
1,0,0,27.9,0.0,81.95,8000.0,6,0,0,0,0
0,0,2,26.0,0.0,94.23,6000.0,5,0,0,0,0
1,0,2,26.0,0.0,94.23,6000.0,5,0,0,0,0
0,0,2,27.0,0.0,88.84,3000.0,5,0,1,0,0
1,0,2,27.0,0.0,88.84,3000.0,5,0,1,0,0
0,0,2,27.0,0.0,88.84,3000.0,5,0,1,0,0
1,0,2,27.0,0.0,88.84,3000.0,5,0,1,0,0
0,1,0,29.3,0.0,80.31,4000.0,5,0,0,0,0
1,0,0,29.3,0.0,80.31,4000.0,5,0,0,0,0
0,1,2,32.0,0.0,70.66,5000.0,5,0,0,0,0
1,0,2,32.0,0.0,70.66,5000.0,5,0,0,0,0
0,1,2,34.0,0.0,63.14,6000.0,5,0,0,0,0
1,0,2,34.0,0.0,63.14,6000.0,5,0,0,0,0
0,1,2,34.0,0.0,63.14,6000.0,5,0,1,0,0
1,1,2,34.0,0.0,63.14,6000.0,5,0,1,0,0
0,1,2,33.0,0.0,62.93,6000.0,5,0,1,0,0
1,1,2,33.0,0.0,62.93,6000.0,5,0,1,0,0
0,0,2,28.0,0.0,83.79,8000.0,5,0,0,0,0
1,0,2,28.0,0.0,83.79,8000.0,5,0,0,0,0
0,0,2,27.0,0.0,88.84,8000.0,5,0,0,0,0
1,0,2,27.0,0.0,88.84,8000.0,5,0,0,0,0
0,0,2,27.0,0.0,88.84,8000.0,4,0,0,0,0
1,0,2,27.0,0.0,88.84,8000.0,4,0,0,0,0
0,0,0,26.4,0.0,89.2,5000.0,4,0,1,0,0
1,0,0,26.4,0.0,89.2,5000.0,4,0,1,0,0
0,0,0,26.4,0.0,89.2,5000.0,4,0,1,0,0
1,0,0,26.4,0.0,89.2,5000.0,4,0,1,0,0
0,0,0,29.0,0.0,80.93,5000.0,4,0,0,0,0
1,0,0,29.0,0.0,80.93,5000.0,4,0,0,0,0
0,0,2,31.0,0.0,70.48,6000.0,4,0,0,0,0
1,0,2,31.0,0.0,70.48,6000.0,4,0,0,0,0
0,0,2,33.0,0.0,66.78,8000.0,4,0,0,0,0
1,0,2,33.0,0.0,66.78,8000.0,4,0,0,0,0
0,1,0,33.4,0.0,64.82,9000.0,4,0,1,0,0
1,0,0,33.4,0.0,64.82,9000.0,4,0,1,0,0
0,1,2,32.0,0.0,70.66,9000.0,4,0,1,0,0
1,1,2,32.0,0.0,70.66,9000.0,4,0,1,0,0
0,0,2,28.0,0.0,83.79,10000.0,4,0,0,0,0
1,0,2,28.0,0.0,83.79,10000.0,4,0,0,0,0
0,0,2,27.0,0.0,88.84,9000.0,4,0,0,0,0
1,0,2,27.0,0.0,88.84,9000.0,4,0,0,0,0
0,0,2,27.0,0.0,88.84,7000.0,3,0,0,0,0
1,0,2,27.0,0.0,88.84,7000.0,3,0,0,0,0
0,0,0,26.7,0.0,89.8,5000.0,3,0,1,0,0
1,0,0,26.7,0.0,89.8,5000.0,3,0,1,0,0
0,1,0,26.7,0.0,89.8,5000.0,3,0,1,0,0
1,1,0,26.7,0.0,89.8,5000.0,3,0,1,0,0
0,0,2,29.0,0.0,83.9,6000.0,3,0,0,0,0
1,0,2,29.0,0.0,83.9,6000.0,3,0,0,0,0
0,0,2,32.0,0.0,70.66,6000.0,3,0,0,0,0
1,0,2,32.0,0.0,70.66,6000.0,3,0,0,0,0
0,0,2,33.0,0.0,66.78,7000.0,3,0,0,0,0
1,0,2,33.0,0.0,66.78,7000.0,3,0,0,0,0
1,0,0,33.0,0.0,66.78,9000.0,3,0,1,0,0
0,1,2,32.0,0.0,70.66,10000.0,3,0,1,0,0
1,1,2,32.0,0.0,70.66,10000.0,3,0,1,0,0
0,0,0,29.0,0.0,79.06,10000.0,3,0,0,0,0
1,0,0,29.0,0.0,79.06,10000.0,3,0,0,0,0
0,0,2,27.0,0.0,88.84,6000.0,3,0,0,0,0
1,0,2,27.0,0.0,88.84,6000.0,3,0,0,0,0
0,0,2,26.0,0.0,88.76,7000.0,2,0,0,0,0
1,0,2,26.0,0.0,88.76,7000.0,2,0,0,0,0
0,0,0,26.7,0.0,89.64,6000.0,2,0,1,0,0
1,1,0,26.7,0.0,89.64,6000.0,2,0,1,0,0
0,1,0,26.7,0.0,89.64,6000.0,2,0,1,0,0
1,1,0,26.7,0.0,89.64,6000.0,2,0,1,0,0
0,0,2,29.0,0.0,79.06,6000.0,2,0,0,0,0
1,0,2,29.0,0.0,79.06,6000.0,2,0,0,0,0
0,0,2,32.0,0.0,70.66,9000.0,2,0,0,0,0
1,0,2,32.0,0.0,70.66,9000.0,2,0,0,0,0
0,0,2,33.0,0.0,66.78,10000.0,2,0,0,0,0
1,0,2,33.0,0.0,66.78,10000.0,2,0,0,0,0
0,0,0,33.0,0.0,66.78,10000.0,2,0,1,0,0
1,0,0,33.0,0.0,66.78,10000.0,2,0,1,0,0
0,1,0,32.0,0.0,74.95,10000.0,2,0,1,0,0
1,1,0,32.0,0.0,74.95,10000.0,2,0,1,0,0
0,0,0,28.0,0.0,83.79,10000.0,2,0,0,0,0
1,0,0,28.0,0.0,83.79,10000.0,2,0,0,0,0
0,0,0,27.3,0.0,88.56,8000.0,2,0,0,0,0
1,0,0,27.3,0.0,88.56,8000.0,2,0,0,0,0
0,0,2,26.0,0.0,88.76,6000.0,1,0,0,0,0
1,0,2,26.0,0.0,88.76,6000.0,1,0,0,0,0
0,0,0,26.1,0.0,93.08,4000.0,1,0,1,0,0
1,1,0,26.1,0.0,93.08,4000.0,1,0,1,0,0
0,1,0,26.1,0.0,93.08,4000.0,1,0,1,0,0
1,1,0,26.1,0.0,93.08,4000.0,1,0,1,0,0
0,0,0,29.9,0.0,80.25,7000.0,1,0,0,0,0
1,0,0,29.9,0.0,80.25,7000.0,1,0,0,0,0
0,0,2,32.0,0.0,70.66,7000.0,1,0,0,0,0
1,0,2,32.0,0.0,70.66,7000.0,1,0,0,0,0
0,0,2,34.0,0.0,63.14,7000.0,1,0,0,0,0
1,0,2,34.0,0.0,63.14,7000.0,1,0,0,0,0
0,1,0,34.1,0.0,65.47,7000.0,1,0,1,0,0
1,0,0,34.1,0.0,65.47,7000.0,1,0,1,0,0
0,1,2,33.0,0.0,66.78,8000.0,1,0,1,0,0
1,0,2,33.0,0.0,66.78,8000.0,1,0,1,0,0
0,0,2,29.0,0.0,79.06,8000.0,1,0,0,0,0
1,0,2,29.0,0.0,79.06,8000.0,1,0,0,0,0
0,0,0,27.6,0.0,82.9,10000.0,1,0,0,0,0
1,0,0,27.6,0.0,82.9,10000.0,1,0,0,0,0
0,0,2,26.0,0.0,88.76,5000.0,0,0,0,0,0
1,0,2,26.0,0.0,88.76,5000.0,0,0,0,0,0
0,1,0,26.2,0.0,94.08,3000.0,0,0,1,0,0
1,1,0,26.2,0.0,94.08,3000.0,0,0,1,0,0
0,1,0,26.2,0.0,94.08,3000.0,0,0,1,0,0
1,1,0,26.2,0.0,94.08,3000.0,0,0,1,0,0
0,0,0,29.0,0.0,81.04,4000.0,0,0,0,0,0
1,0,0,29.0,0.0,81.04,4000.0,0,0,0,0,0
0,0,2,31.0,0.0,70.48,4000.0,0,0,0,0,0
1,0,2,31.0,0.0,70.48,4000.0,0,0,0,0,0
0,0,2,33.0,0.0,66.78,5000.0,0,0,0,0,0
1,0,2,33.0,0.0,66.78,5000.0,0,0,0,0,0
0,0,0,33.9,0.0,63.71,5000.0,0,0,1,0,0
1,0,0,33.9,0.0,63.71,5000.0,0,0,1,0,0
0,1,2,32.0,0.0,70.66,5000.0,0,0,1,0,0
1,1,2,32.0,0.0,70.66,5000.0,0,0,1,0,0
0,0,2,29.0,0.0,88.99,6000.0,0,0,0,0,0
1,0,2,29.0,0.0,88.99,6000.0,0,0,0,0,0
0,0,0,28.3,0.0,85.21,6000.0,0,0,0,0,0
1,0,0,28.3,0.0,85.21,6000.0,0,0,0,0,0
0,0,2,25.0,0.0,78.5,10000.0,6,0,0,0,0
1,0,2,25.0,0.0,78.5,10000.0,6,0,0,0,0
0,0,0,25.0,0.0,91.55,5000.0,6,0,1,0,0
1,0,0,25.0,0.0,91.55,5000.0,6,0,1,0,0
0,0,0,25.0,0.0,91.55,5000.0,6,0,1,0,0
1,0,0,25.0,0.0,91.55,5000.0,6,0,1,0,0
0,0,0,25.9,0.0,90.22,5000.0,6,0,0,0,0
1,0,0,25.9,0.0,90.22,5000.0,6,0,0,0,0
0,0,2,28.0,0.0,78.92,5000.0,6,0,0,0,0
1,0,2,28.0,0.0,78.92,5000.0,6,0,0,0,0
0,0,2,30.0,0.0,74.63,5000.0,6,0,0,0,0
1,0,2,30.0,0.0,74.63,5000.0,6,0,0,0,0
0,1,0,30.9,0.0,71.66,6000.0,6,0,1,0,0
1,0,0,30.9,0.0,71.66,6000.0,6,0,1,0,0
0,1,2,30.0,0.0,74.63,6000.0,6,0,1,0,0
1,1,2,30.0,0.0,74.63,6000.0,6,0,1,0,0
0,0,2,27.0,0.0,88.84,5000.0,6,0,0,0,0
1,0,2,27.0,0.0,88.84,5000.0,6,0,0,0,0
0,0,0,26.4,0.0,90.47,5000.0,6,0,0,0,0
1,0,0,26.4,0.0,90.47,5000.0,6,0,0,0,0
0,0,2,25.0,0.0,88.68,6000.0,5,0,0,0,0
1,0,2,25.0,0.0,88.68,6000.0,5,0,0,0,0
0,0,2,26.0,0.0,83.57,5000.0,5,0,1,0,0
1,0,2,26.0,0.0,83.57,5000.0,5,0,1,0,0
0,0,2,26.0,0.0,83.57,5000.0,5,0,1,0,0
1,0,2,26.0,0.0,83.57,5000.0,5,0,1,0,0
0,1,0,26.8,0.1,72.52,10000.0,5,0,0,1,0
1,0,0,26.8,0.1,72.52,10000.0,5,0,0,1,0
0,1,0,29.0,0.0,62.06,10000.0,5,0,0,0,0
1,0,0,29.0,0.0,62.06,10000.0,5,0,0,0,0
0,1,2,30.0,0.0,66.18,10000.0,5,0,0,0,0
1,0,2,30.0,0.0,66.18,10000.0,5,0,0,0,0
0,1,0,30.0,0.0,66.18,10000.0,5,0,1,0,0
1,1,0,30.0,0.0,66.18,10000.0,5,0,1,0,0
0,1,2,29.0,0.0,70.11,10000.0,5,0,1,0,0
1,1,2,29.0,0.0,70.11,10000.0,5,0,1,0,0
0,0,2,27.0,0.0,78.78,10000.0,5,0,0,0,0
1,0,2,27.0,0.0,78.78,10000.0,5,0,0,0,0
0,0,0,25.9,0.0,72.05,10000.0,5,0,0,0,0
1,0,0,25.9,0.0,72.05,10000.0,5,0,0,0,0
0,0,2,25.0,0.0,94.19,5000.0,4,0,0,0,0
1,0,2,25.0,0.0,94.19,5000.0,4,0,0,0,0
0,0,0,25.4,0.0,92.57,3000.0,4,0,1,0,0
1,0,0,25.4,0.0,92.57,3000.0,4,0,1,0,0
0,0,0,25.4,0.0,92.57,3000.0,4,0,1,0,0
1,0,0,25.4,0.0,92.57,3000.0,4,0,1,0,0
0,0,0,27.8,0.0,78.92,5000.0,4,0,0,0,0
1,0,0,27.8,0.0,78.92,5000.0,4,0,0,0,0
0,0,2,29.0,0.0,74.47,6000.0,4,0,0,0,0
1,0,2,29.0,0.0,74.47,6000.0,4,0,0,0,0
0,0,2,30.0,0.0,70.29,7000.0,4,0,0,0,0
1,0,2,30.0,0.0,70.29,7000.0,4,0,0,0,0
0,1,2,30.0,0.0,70.29,7000.0,4,0,1,0,0
1,0,2,30.0,0.0,70.29,7000.0,4,0,1,0,0
0,1,2,29.0,0.0,74.47,6000.0,4,0,1,0,0
1,1,2,29.0,0.0,74.47,6000.0,4,0,1,0,0
0,0,2,27.0,0.0,88.84,8000.0,4,0,0,0,0
1,0,2,27.0,0.0,88.84,8000.0,4,0,0,0,0
0,0,0,26.6,0.0,88.78,9000.0,4,0,0,0,0
1,0,0,26.6,0.0,88.78,9000.0,4,0,0,0,0
0,0,2,23.0,0.0,88.52,6000.0,3,0,0,0,0
1,0,2,23.0,0.0,88.52,6000.0,3,0,0,0,0
0,0,0,22.9,0.0,94.62,3000.0,3,0,1,0,0
1,0,0,22.9,0.0,94.62,3000.0,3,0,1,0,0
0,1,0,22.9,0.0,94.62,3000.0,3,0,1,0,0
1,1,0,22.9,0.0,94.62,3000.0,3,0,1,0,0
0,0,0,24.1,0.2,90.59,3000.0,3,0,0,1,0
1,0,0,24.1,0.2,90.59,3000.0,3,0,0,1,0
0,0,2,26.0,0.1,83.57,7000.0,3,0,0,1,0
1,0,2,26.0,0.1,83.57,7000.0,3,0,0,1,0
0,0,2,28.0,0.0,69.92,10000.0,3,0,0,0,0
1,0,2,28.0,0.0,69.92,10000.0,3,0,0,0,0
0,0,0,28.0,0.0,76.14,6000.0,3,0,1,0,0
1,0,0,28.0,0.0,76.14,6000.0,3,0,1,0,0
0,1,2,26.0,0.0,83.57,5000.0,3,0,1,0,0
1,1,2,26.0,0.0,83.57,5000.0,3,0,1,0,0
0,0,2,26.0,0.0,83.57,7000.0,3,0,0,0,0
1,0,2,26.0,0.0,83.57,7000.0,3,0,0,0,0
0,0,0,25.4,0.0,89.39,6000.0,3,0,0,0,0
1,0,0,25.4,0.0,89.39,6000.0,3,0,0,0,0
0,0,2,25.0,0.0,65.15,10000.0,2,0,0,0,0
1,0,2,25.0,0.0,65.15,10000.0,2,0,0,0,0
0,0,2,23.0,0.0,78.21,10000.0,2,0,1,0,0
